UserID,Consumption,UsageType,TariffPlan,Location,AverageDailyConsumption,TimeOfDay,MeterID,MeterStatus,PaymentHistory,FraudReported
9442,244.72,gas,Commercial,New York,233.68,off-peak,M-4757,Tampered,On-Time,1
9443,494.38,electricity,Commercial,Seattle,247.74,peak,M-1148,Tampered,On-Time,1
9444,36.12,electricity,Residential,Seattle,185.47,peak,M-3565,Normal,Late,0
9445,121.14,electricity,Commercial,Seattle,356.9,peak,M-3420,Tampered,On-Time,1
9446,317.39,gas,Commercial,Chicago,127.54,peak,M-5143,Normal,Late,1
9447,382.42,gas,Residential,Boston,317.46,off-peak,M-4668,Tampered,Late,1
9448,272.19,electricity,Residential,Seattle,35.09,peak,M-5089,Normal,Late,1
9449,61.02,electricity,Commercial,Houston,333.83,peak,M-8755,Tampered,On-Time,1
9450,479.79,electricity,Commercial,New York,329.96,peak,M-5165,Tampered,On-Time,1
9451,85.77,electricity,Commercial,Chicago,429.58,peak,M-4758,Tampered,Late,1
9452,160.95,electricity,Residential,Miami,358.28,off-peak,M-1349,Normal,On-Time,0
9453,486.03,gas,Residential,Chicago,399.79,off-peak,M-1494,Tampered,Late,1
9454,192.95,electricity,Commercial,Houston,264.95,off-peak,M-6345,Normal,On-Time,0
9455,11.11,gas,Commercial,Dallas,495.49,peak,M-7205,Normal,On-Time,0
9456,277.35,electricity,Commercial,Seattle,86.14,off-peak,M-1986,Tampered,On-Time,1
9457,150.05,gas,Commercial,Dallas,128.6,peak,M-5742,Normal,Late,0
9458,279.98,gas,Commercial,Houston,258,peak,M-6026,Tampered,On-Time,1
9459,284.68,electricity,Residential,Boston,93.97,off-peak,M-9149,Normal,On-Time,1
9460,213.86,gas,Commercial,Chicago,350.08,off-peak,M-8951,Normal,Late,0
9461,192.54,gas,Residential,Houston,157.21,off-peak,M-4039,Tampered,On-Time,1
9462,409.92,electricity,Residential,Chicago,213.82,peak,M-2244,Normal,On-Time,0
9463,327.08,electricity,Residential,Los Angeles,256.9,off-peak,M-3002,Tampered,On-Time,1
9464,40.64,electricity,Commercial,Miami,377.44,peak,M-2736,Normal,Late,0
9465,483.5,gas,Residential,Los Angeles,421.88,off-peak,M-8586,Tampered,On-Time,1
9466,266.52,gas,Residential,Chicago,331.53,peak,M-1427,Tampered,Late,1
9467,15.64,electricity,Residential,New York,412.29,peak,M-4539,Normal,On-Time,0
9468,459.93,electricity,Residential,Miami,283.77,peak,M-2580,Normal,Late,0
9469,345.1,electricity,Commercial,Chicago,109.88,peak,M-1921,Normal,On-Time,1
9470,188.64,gas,Residential,Seattle,387.86,peak,M-6434,Tampered,Late,1
9471,302.61,gas,Residential,Los Angeles,429.64,peak,M-8216,Tampered,Late,1
9472,340.58,electricity,Residential,Seattle,348.48,off-peak,M-5959,Normal,On-Time,0
9473,424.63,gas,Residential,Miami,251.37,off-peak,M-2531,Normal,On-Time,0
9474,143.21,gas,Residential,Miami,325.1,peak,M-2188,Normal,Late,0
9475,252.98,gas,Commercial,Los Angeles,381.6,peak,M-9621,Normal,Late,0
9476,73.25,gas,Commercial,Seattle,286.81,peak,M-6694,Tampered,Late,1
9477,216.45,electricity,Commercial,Seattle,270.16,peak,M-9793,Normal,Late,0
9478,166.04,gas,Commercial,Los Angeles,29.07,off-peak,M-1893,Normal,On-Time,1
9479,327.91,electricity,Residential,Chicago,396.77,off-peak,M-4083,Tampered,On-Time,1
9480,97.65,electricity,Commercial,Chicago,222.58,peak,M-7200,Normal,Late,0
9481,469.51,gas,Commercial,Boston,286.82,peak,M-8282,Normal,Late,0
9482,44.61,gas,Commercial,Dallas,483.57,off-peak,M-8129,Tampered,Late,1
9483,318.35,electricity,Commercial,Miami,109.97,peak,M-1079,Tampered,On-Time,1
9484,12.56,gas,Residential,Miami,159.37,peak,M-6641,Normal,On-Time,0
9485,101.31,gas,Residential,Seattle,122.61,peak,M-7032,Tampered,Late,1
9486,188.6,gas,Commercial,Miami,73.68,off-peak,M-1364,Tampered,Late,1
9487,338.71,electricity,Residential,Seattle,188.73,peak,M-6287,Normal,Late,0
9488,336.28,gas,Commercial,Dallas,6.14,peak,M-9527,Normal,Late,1
9489,363.25,electricity,Residential,New York,133.44,off-peak,M-8712,Tampered,Late,1
9490,10.08,electricity,Commercial,Los Angeles,170.68,peak,M-8628,Normal,On-Time,0
9491,419.5,gas,Commercial,Los Angeles,134.28,off-peak,M-5823,Tampered,Late,1
9492,385.09,gas,Residential,Houston,173.12,off-peak,M-1576,Tampered,On-Time,1
9493,312.14,electricity,Commercial,Boston,195.08,peak,M-1199,Tampered,On-Time,1
9494,343.43,electricity,Residential,Chicago,220.69,peak,M-8435,Tampered,On-Time,1
9495,13.34,electricity,Residential,New York,427.48,peak,M-4762,Normal,Late,0
9496,86.62,gas,Residential,Los Angeles,145.07,peak,M-3651,Tampered,Late,1
9497,452.81,electricity,Commercial,Chicago,298.36,peak,M-3389,Tampered,Late,1
9498,14.69,electricity,Residential,Houston,411.99,off-peak,M-3494,Tampered,Late,1
9499,125.93,electricity,Residential,Boston,353.88,off-peak,M-8906,Tampered,Late,1
9500,466.95,gas,Residential,Houston,176.67,peak,M-4461,Tampered,On-Time,1
9501,174.15,gas,Residential,Miami,84.84,peak,M-1861,Tampered,On-Time,1
9502,182.24,electricity,Commercial,Seattle,31.14,peak,M-9903,Normal,On-Time,1
9503,255.37,electricity,Commercial,Chicago,219.92,peak,M-8836,Tampered,On-Time,1
9504,378.31,gas,Commercial,New York,243.09,off-peak,M-2348,Tampered,On-Time,1
9505,27.31,electricity,Commercial,Seattle,83.09,peak,M-6932,Normal,Late,0
9506,466.69,gas,Commercial,Houston,90.87,peak,M-1758,Normal,Late,1
9507,233.12,electricity,Commercial,Dallas,0.65,peak,M-5878,Tampered,Late,1
9508,417.73,electricity,Residential,Houston,369.9,off-peak,M-2750,Normal,Late,0
9509,128.8,gas,Residential,Dallas,433.15,peak,M-7945,Tampered,On-Time,1
9510,378.93,gas,Residential,Seattle,373.08,peak,M-6345,Tampered,On-Time,1
9511,8.51,electricity,Residential,Dallas,392.11,off-peak,M-3471,Normal,On-Time,0
9512,123.54,gas,Commercial,Houston,143.02,off-peak,M-8611,Tampered,On-Time,1
9513,208.51,electricity,Commercial,Los Angeles,227.89,off-peak,M-4598,Tampered,Late,1
9514,430.25,gas,Residential,Los Angeles,375.94,off-peak,M-9418,Normal,On-Time,0
9515,460.78,gas,Residential,New York,234.27,peak,M-1126,Normal,Late,0
9516,22.5,electricity,Commercial,Chicago,300.92,off-peak,M-6690,Normal,On-Time,0
9517,187.76,gas,Commercial,Los Angeles,43.27,peak,M-2331,Tampered,On-Time,1
9518,148.58,electricity,Residential,Dallas,18.09,peak,M-4813,Normal,Late,1
9519,261.23,electricity,Commercial,Boston,39.62,off-peak,M-2077,Tampered,On-Time,1
9520,117.88,gas,Commercial,Miami,255.41,peak,M-5321,Tampered,Late,1
9521,481.66,electricity,Residential,Miami,90.73,off-peak,M-6968,Normal,Late,1
9522,449.91,electricity,Residential,Chicago,290.36,peak,M-4770,Normal,Late,0
9523,316.44,electricity,Commercial,Boston,361.98,off-peak,M-5574,Tampered,On-Time,1
9524,125.8,electricity,Residential,Los Angeles,499.47,peak,M-5925,Tampered,On-Time,1
9525,266.68,gas,Residential,Seattle,80.99,off-peak,M-7442,Tampered,On-Time,1
9526,454.22,electricity,Commercial,Miami,339.83,peak,M-5834,Tampered,On-Time,1
9527,207.73,gas,Commercial,Los Angeles,54.65,peak,M-6292,Normal,Late,1
9528,118.53,gas,Residential,Boston,472.26,off-peak,M-8966,Normal,On-Time,0
9529,113.02,gas,Commercial,Houston,367.36,off-peak,M-5730,Tampered,On-Time,1
9530,307.01,electricity,Residential,Seattle,455.8,peak,M-2085,Tampered,On-Time,1
9531,277.87,gas,Residential,New York,401.6,off-peak,M-1675,Tampered,Late,1
9532,306.38,electricity,Residential,Miami,390.12,peak,M-8368,Normal,Late,0
9533,476.28,gas,Commercial,Los Angeles,313.73,peak,M-8939,Tampered,On-Time,1
9534,161.26,electricity,Commercial,Miami,346.77,off-peak,M-9906,Normal,On-Time,0
9535,488.67,gas,Residential,Dallas,96.76,peak,M-7044,Normal,On-Time,1
9536,486.45,gas,Residential,Chicago,255.73,peak,M-8351,Tampered,Late,1
9537,217.8,gas,Residential,Seattle,181.95,off-peak,M-5998,Tampered,On-Time,1
9538,243.8,electricity,Residential,Los Angeles,222.73,peak,M-7091,Tampered,Late,1
9539,171.75,electricity,Commercial,Miami,282.43,off-peak,M-2930,Normal,On-Time,0
9540,191.6,gas,Residential,Dallas,200.19,peak,M-4826,Tampered,On-Time,1
9541,427.59,electricity,Commercial,Los Angeles,388.15,peak,M-7072,Tampered,On-Time,1
9542,491.36,electricity,Commercial,Seattle,24.6,off-peak,M-6204,Tampered,Late,1
9543,265.15,electricity,Residential,Miami,307.64,off-peak,M-2809,Tampered,On-Time,1
9544,99.33,gas,Residential,New York,196.1,off-peak,M-5918,Tampered,On-Time,1
9545,481.22,gas,Residential,Chicago,464.15,off-peak,M-5218,Normal,On-Time,0
9546,141.48,electricity,Residential,Los Angeles,439.33,peak,M-5525,Tampered,On-Time,1
9547,281.82,electricity,Commercial,Houston,477.43,off-peak,M-6013,Normal,Late,0
9548,100.39,gas,Residential,New York,346.72,off-peak,M-2732,Tampered,On-Time,1
9549,452.03,gas,Commercial,Dallas,37.94,peak,M-1891,Normal,Late,1
9550,158.4,electricity,Residential,Los Angeles,307.33,off-peak,M-9116,Tampered,On-Time,1
9551,0.01,electricity,Commercial,New York,306.83,off-peak,M-8851,Normal,Late,0
9552,387.91,electricity,Residential,New York,275.52,peak,M-5140,Normal,Late,0
9553,97.54,gas,Residential,Boston,140.06,peak,M-8225,Normal,On-Time,0
9554,45.39,electricity,Commercial,Seattle,361.23,peak,M-1300,Normal,Late,0
9555,67.99,electricity,Residential,Boston,391.51,peak,M-8283,Normal,Late,0
9556,162.55,electricity,Commercial,Los Angeles,222.71,peak,M-4077,Tampered,Late,1
9557,37.2,electricity,Commercial,Chicago,140.53,peak,M-1268,Normal,On-Time,0
9558,462.04,electricity,Commercial,Los Angeles,407.32,peak,M-4344,Normal,Late,0
9559,8.66,gas,Commercial,Miami,289.96,off-peak,M-2665,Normal,On-Time,0
9560,180.57,electricity,Residential,Miami,322.25,off-peak,M-1059,Tampered,On-Time,1
9561,207.17,electricity,Residential,Boston,129.23,off-peak,M-3730,Normal,Late,0
9562,409.35,gas,Commercial,Miami,89.72,peak,M-1852,Normal,Late,1
9563,243.07,gas,Commercial,Boston,41.81,peak,M-9475,Tampered,On-Time,1
9564,344.92,electricity,Residential,Los Angeles,59.05,peak,M-8225,Normal,Late,1
9565,106.08,gas,Commercial,Seattle,454,peak,M-5806,Tampered,On-Time,1
9566,15.13,gas,Residential,Los Angeles,74.07,peak,M-2486,Tampered,On-Time,1
9567,277.2,electricity,Commercial,Miami,191.15,off-peak,M-5105,Tampered,Late,1
9568,499.74,electricity,Commercial,Chicago,457.87,peak,M-2579,Normal,On-Time,0
9569,362.6,gas,Residential,Houston,314.28,off-peak,M-2479,Tampered,Late,1
9570,371.86,gas,Residential,Boston,51.33,peak,M-1167,Tampered,Late,1
9571,220.81,gas,Residential,Boston,120.88,peak,M-8085,Normal,Late,0
9572,178.01,gas,Residential,Seattle,136.19,peak,M-4803,Normal,On-Time,0
9573,135.93,electricity,Residential,Los Angeles,65,peak,M-8663,Normal,On-Time,1
9574,461.43,gas,Residential,Seattle,219.51,off-peak,M-1824,Tampered,Late,1
9575,103.59,gas,Residential,Houston,36.87,peak,M-2432,Normal,On-Time,1
9576,398.37,gas,Commercial,New York,314.49,off-peak,M-1507,Normal,Late,0
9577,1.9,gas,Residential,Seattle,440.74,off-peak,M-3956,Normal,On-Time,0
9578,193.97,gas,Residential,Los Angeles,463.46,peak,M-9745,Normal,Late,0
9579,189.55,electricity,Residential,Miami,338.11,peak,M-5085,Tampered,On-Time,1
9580,365.84,electricity,Residential,Dallas,389.78,off-peak,M-1310,Tampered,Late,1
9581,466.46,gas,Residential,New York,78.52,off-peak,M-4973,Normal,On-Time,1
9582,456.45,electricity,Commercial,Los Angeles,427.14,peak,M-5077,Normal,Late,0
9583,106.74,electricity,Commercial,New York,37.76,off-peak,M-1316,Tampered,On-Time,1
9584,19.04,gas,Residential,Boston,17.56,peak,M-9588,Normal,Late,0
9585,363.39,electricity,Residential,Boston,62.49,peak,M-3053,Normal,On-Time,1
9586,379.39,electricity,Commercial,Los Angeles,188.91,off-peak,M-2168,Tampered,On-Time,1
9587,13.96,electricity,Commercial,Boston,182.46,off-peak,M-5845,Tampered,Late,1
9588,216.31,electricity,Commercial,Houston,127.5,peak,M-2853,Tampered,Late,1
9589,160.05,electricity,Residential,Boston,411.27,off-peak,M-9220,Tampered,Late,1
9590,424.63,electricity,Residential,Chicago,210.22,off-peak,M-8513,Tampered,On-Time,1
9591,345.91,electricity,Residential,New York,469.66,off-peak,M-3911,Normal,Late,0
9592,44.09,gas,Residential,Los Angeles,98.84,peak,M-4351,Tampered,On-Time,1
9593,324.12,gas,Commercial,Los Angeles,429.78,peak,M-2617,Normal,On-Time,0
9594,345.37,electricity,Residential,Houston,202.83,off-peak,M-3424,Tampered,On-Time,1
9595,273.59,electricity,Residential,Houston,495.85,off-peak,M-5176,Tampered,On-Time,1
9596,441.03,gas,Commercial,Dallas,108.73,peak,M-3811,Tampered,Late,1
9597,301,electricity,Commercial,Dallas,198.88,peak,M-1497,Tampered,Late,1
9598,127.48,electricity,Residential,Miami,462.32,off-peak,M-1013,Normal,On-Time,0
9599,159.52,gas,Residential,Chicago,388.22,off-peak,M-3668,Tampered,On-Time,1
9600,401.55,electricity,Commercial,Houston,59.42,peak,M-2297,Tampered,On-Time,1
9601,270.07,gas,Residential,Houston,28.74,off-peak,M-3366,Normal,Late,1
9602,282.19,gas,Commercial,New York,49.3,peak,M-7175,Tampered,Late,1
9603,399.37,gas,Commercial,Dallas,468.21,off-peak,M-7545,Tampered,Late,1
9604,8.36,electricity,Residential,Boston,5.06,off-peak,M-5727,Tampered,Late,1
9605,398.01,electricity,Commercial,Miami,129.21,peak,M-6145,Normal,On-Time,1
9606,61.53,gas,Commercial,Boston,325.05,peak,M-2924,Normal,Late,0
9607,26.79,electricity,Commercial,Houston,215.2,off-peak,M-8413,Normal,Late,0
9608,177.26,gas,Residential,Houston,268.28,peak,M-2988,Tampered,On-Time,1
9609,470.27,electricity,Commercial,Dallas,380.4,off-peak,M-1594,Normal,On-Time,0
9610,479.18,electricity,Residential,Dallas,232,peak,M-2729,Normal,Late,1
9611,62.06,electricity,Commercial,Seattle,356.15,peak,M-6275,Normal,On-Time,0
9612,119.54,electricity,Residential,New York,453.63,peak,M-6493,Tampered,On-Time,1
9613,361.83,electricity,Residential,Chicago,80.76,off-peak,M-7931,Tampered,Late,1
9614,57.15,gas,Residential,Boston,199.78,off-peak,M-1957,Tampered,On-Time,1
9615,392.68,electricity,Residential,Houston,57.6,off-peak,M-8145,Normal,Late,1
9616,183.73,electricity,Residential,Seattle,324.93,peak,M-4441,Normal,On-Time,0
9617,133.03,electricity,Residential,New York,104.69,peak,M-2862,Tampered,Late,1
9618,223.32,gas,Commercial,Miami,348.06,off-peak,M-8359,Normal,On-Time,0
9619,286.72,gas,Commercial,Miami,214.77,off-peak,M-6524,Tampered,On-Time,1
9620,70.49,gas,Residential,New York,327.81,off-peak,M-1870,Tampered,On-Time,1
9621,98.02,electricity,Residential,Dallas,127.48,off-peak,M-9750,Tampered,Late,1
9622,72.7,gas,Residential,Houston,265.26,peak,M-2385,Tampered,Late,1
9623,4.26,gas,Commercial,New York,54.84,off-peak,M-2403,Normal,On-Time,0
9624,348.25,gas,Residential,Dallas,36.32,peak,M-6886,Tampered,On-Time,1
9625,164.14,gas,Residential,New York,342.64,off-peak,M-9448,Tampered,Late,1
9626,293.56,electricity,Commercial,Miami,276.86,off-peak,M-9252,Normal,Late,0
9627,444.98,electricity,Residential,Miami,3.99,off-peak,M-2928,Tampered,Late,1
9628,469,gas,Residential,Los Angeles,165.65,peak,M-7673,Normal,Late,1
9629,184.54,electricity,Residential,Houston,275.62,peak,M-2058,Normal,Late,0
9630,11.92,gas,Commercial,Chicago,218.05,off-peak,M-5451,Normal,On-Time,0
9631,372.58,electricity,Residential,Chicago,477.88,peak,M-4544,Tampered,On-Time,1
9632,477.77,electricity,Commercial,Boston,299.74,peak,M-5533,Tampered,Late,1
9633,419.94,electricity,Commercial,Houston,43.08,off-peak,M-3335,Normal,On-Time,1
9634,147.68,electricity,Commercial,Boston,390.08,peak,M-6265,Tampered,Late,1
9635,61.23,gas,Residential,Seattle,87.79,peak,M-4076,Normal,On-Time,0
9636,21.87,gas,Commercial,Dallas,222.06,off-peak,M-7763,Tampered,Late,1
9637,433.61,electricity,Residential,Seattle,319.48,off-peak,M-9015,Normal,On-Time,0
9638,46.35,gas,Residential,Boston,255.89,off-peak,M-3404,Tampered,On-Time,1
9639,367.05,electricity,Residential,Chicago,318.02,peak,M-6533,Tampered,Late,1
9640,52.7,gas,Commercial,Boston,330.84,off-peak,M-5281,Tampered,Late,1
9641,119.2,electricity,Residential,Houston,243.68,peak,M-3548,Tampered,On-Time,1
9642,40.15,electricity,Residential,Miami,103.44,peak,M-5349,Tampered,Late,1
9643,417.15,gas,Residential,Seattle,16.92,peak,M-3880,Normal,Late,1
9644,456.97,gas,Commercial,Houston,47.65,peak,M-5607,Tampered,On-Time,1
9645,191.73,gas,Commercial,Chicago,493.96,peak,M-1112,Normal,Late,0
9646,316.57,electricity,Residential,Dallas,487.32,peak,M-2920,Tampered,Late,1
9647,116.41,electricity,Residential,Houston,76.37,off-peak,M-2715,Normal,Late,0
9648,308.6,gas,Commercial,Miami,246.53,off-peak,M-3237,Normal,Late,0
9649,168.76,gas,Residential,Chicago,182.45,off-peak,M-8084,Normal,On-Time,0
9650,94.76,gas,Commercial,New York,118.63,off-peak,M-7780,Tampered,Late,1
9651,206.94,gas,Residential,New York,155.13,off-peak,M-2641,Normal,On-Time,0
9652,323.33,gas,Residential,Dallas,303.21,peak,M-9529,Tampered,On-Time,1
9653,50.88,electricity,Residential,Seattle,447.46,peak,M-4556,Tampered,Late,1
9654,126.97,gas,Commercial,Boston,201.94,peak,M-3257,Tampered,Late,1
9655,346.76,electricity,Commercial,Chicago,143.95,off-peak,M-5831,Normal,On-Time,1
9656,86.8,electricity,Commercial,Miami,355.94,peak,M-7362,Tampered,On-Time,1
9657,469.66,electricity,Residential,New York,38.53,peak,M-1344,Tampered,On-Time,1
9658,356.42,gas,Residential,Los Angeles,400.58,off-peak,M-1120,Normal,On-Time,0
9659,171.11,gas,Commercial,Miami,272.45,off-peak,M-3276,Tampered,Late,1
9660,188.21,gas,Commercial,Houston,10.93,peak,M-1464,Normal,Late,1
9661,215.21,gas,Residential,Chicago,376.86,peak,M-1874,Tampered,Late,1
9662,365.95,electricity,Residential,Dallas,68.01,peak,M-1088,Tampered,Late,1
9663,439.61,electricity,Commercial,Seattle,256.07,peak,M-9244,Tampered,On-Time,1
9664,251.86,electricity,Residential,New York,187.35,off-peak,M-8710,Normal,Late,0
9665,386.22,electricity,Commercial,Miami,58.73,off-peak,M-4305,Tampered,On-Time,1
9666,38.91,electricity,Residential,Los Angeles,117.25,peak,M-6305,Normal,Late,0
9667,90.58,gas,Commercial,Seattle,249.18,off-peak,M-9187,Tampered,Late,1
9668,150.7,gas,Commercial,Miami,26.43,off-peak,M-9300,Normal,On-Time,1
9669,94.56,electricity,Residential,Seattle,181.28,off-peak,M-8212,Tampered,Late,1
9670,90.98,electricity,Commercial,Houston,151.92,off-peak,M-7857,Tampered,On-Time,1
9671,52.99,electricity,Commercial,New York,376.18,off-peak,M-2612,Tampered,On-Time,1
9672,212.07,gas,Commercial,Dallas,214.59,off-peak,M-4436,Normal,Late,0
9673,388.71,gas,Commercial,Boston,213.76,off-peak,M-5206,Normal,Late,0
9674,208.15,electricity,Residential,New York,408.4,peak,M-6600,Tampered,Late,1
9675,273.77,gas,Residential,Seattle,233.79,peak,M-9930,Normal,On-Time,0
9676,53.31,electricity,Commercial,Houston,269.33,off-peak,M-1912,Tampered,On-Time,1
9677,420.6,gas,Commercial,Houston,361.19,peak,M-2195,Normal,On-Time,0
9678,309.5,electricity,Commercial,New York,419.55,peak,M-7786,Tampered,On-Time,1
9679,171.39,electricity,Commercial,Boston,164.62,peak,M-8906,Tampered,Late,1
9680,470.01,gas,Commercial,Miami,208.5,peak,M-3514,Tampered,On-Time,1
9681,57.24,electricity,Residential,Chicago,244.89,peak,M-8692,Tampered,On-Time,1
9682,480.32,electricity,Residential,Houston,178.35,off-peak,M-5151,Tampered,Late,1
9683,304.19,electricity,Commercial,Houston,276.54,off-peak,M-8080,Normal,On-Time,0
9684,496.88,electricity,Residential,Miami,199.24,peak,M-7879,Tampered,Late,1
9685,42.31,gas,Commercial,Los Angeles,167.94,peak,M-5910,Normal,On-Time,0
9686,280.14,electricity,Residential,Chicago,188.89,off-peak,M-4661,Normal,On-Time,0
9687,115.45,gas,Residential,Seattle,53.5,peak,M-2995,Tampered,Late,1
9688,464.69,gas,Commercial,Chicago,109.88,peak,M-1633,Tampered,On-Time,1
9689,362.14,gas,Commercial,Dallas,253.05,peak,M-5583,Normal,On-Time,0
9690,407.02,electricity,Commercial,Houston,444.02,peak,M-8273,Tampered,On-Time,1
9691,260.27,electricity,Commercial,Dallas,38.57,off-peak,M-7453,Normal,On-Time,1
9692,124.03,gas,Commercial,Boston,385.21,peak,M-4001,Normal,On-Time,0
9693,168.02,gas,Residential,Boston,382.96,peak,M-1647,Tampered,Late,1
9694,425.02,electricity,Residential,Los Angeles,52.68,off-peak,M-7750,Normal,Late,1
9695,36.92,electricity,Residential,Dallas,291.63,peak,M-8944,Tampered,Late,1
9696,19.97,gas,Residential,Houston,24.56,off-peak,M-4330,Tampered,Late,1
9697,131.39,gas,Residential,Chicago,417.35,off-peak,M-5857,Tampered,On-Time,1
9698,424.58,gas,Commercial,Miami,85.36,off-peak,M-5288,Normal,On-Time,1
9699,339.34,electricity,Residential,Boston,462.74,off-peak,M-5513,Normal,On-Time,0
9700,67.78,gas,Commercial,Seattle,332.59,off-peak,M-7095,Normal,Late,0
9701,154.08,electricity,Residential,Boston,76.6,peak,M-2367,Normal,Late,1
9702,453.14,gas,Residential,Miami,412.54,off-peak,M-4021,Normal,On-Time,0
9703,228.01,gas,Residential,Miami,182.63,off-peak,M-3336,Normal,On-Time,0
9704,48.4,electricity,Commercial,Miami,94.48,peak,M-4185,Normal,Late,0
9705,67.21,gas,Commercial,Miami,304.94,peak,M-3155,Normal,Late,0
9706,337.69,gas,Commercial,Seattle,65.88,peak,M-1460,Tampered,On-Time,1
9707,176.86,gas,Commercial,Dallas,341.03,peak,M-4761,Normal,Late,0
9708,26.15,electricity,Commercial,Houston,400.35,off-peak,M-2449,Tampered,On-Time,1
